[1740780430.4651735]	Q_Header<(2621443, 59018, 257, 173, 250, 8, 58, 0, 25)>	Q_Data<(0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 56, 32, 17, 22, 27, 39, 91, 84, 0, 19, 21, 7, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45984626167397125, y=-0.8834980936727812, z=0.08551162896273343, w=-0.02569621398523253)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=-0.04111111111111111, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.03, z=0.09)>	COMP<187>
[1740780430.575369]	Q_Header<(2621443, 59029, 257, 173, 250, 8, 58, 11, 41)>	Q_Data<(0, 0, 0, 79, 69, 33, 25, 70, 0, 0, 0, 69, 0, 0, 0, 0, 26, 38, 78, 148, 109, 94, 63, 14, 0, 0, 0, 0, 0, 12, 19, 21, 24, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4635522291225602, y=-0.8814511248173819, z=0.08599672032043283, w=-0.02770937617138148)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=-0.017777777777777778, z=-0.07333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.13, z=0.29)>	COMP<194>
[1740780430.5852041]	Q_Header<(2621443, 59030, 257, 173, 250, 8, 58, 12, 29)>	Q_Data<(0, 0, 0, 79, 64, 44, 60, 18, 0, 0, 0, 49, 0, 0, 0, 0, 29, 0, 109, 159, 109, 120, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4635522291225602, y=-0.8814511248173819, z=0.08599672032043283, w=-0.02770937617138148)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=-0.017777777777777778, z=-0.07333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.13, z=0.29)>	COMP<194>
[1740780430.5951684]	Q_Header<(2621443, 59031, 257, 173, 250, 8, 58, 13, 25)>	Q_Data<(0, 0, 59, 79, 63, 78, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 31, 106, 123, 89, 114, 64, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4635522291225602, y=-0.8814511248173819, z=0.08599672032043283, w=-0.02770937617138148)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=-0.017777777777777778, z=-0.07333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.13, z=0.29)>	COMP<194>
[1740780430.6052582]	Q_Header<(2621443, 59032, 257, 173, 250, 8, 58, 14, 29)>	Q_Data<(0, 0, 71, 0, 51, 70, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 44, 91, 127, 101, 54, 44, 40, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4635522291225602, y=-0.8814511248173819, z=0.08599672032043283, w=-0.02770937617138148)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=-0.017777777777777778, z=-0.07333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.13, z=0.29)>	COMP<194>
[1740780430.6153316]	Q_Header<(2621443, 59033, 257, 173, 250, 8, 58, 15, 31)>	Q_Data<(0, 0, 0, 45, 69, 70, 72, 61, 0, 0, 0, 0, 0, 0, 0, 0, 29, 71, 142, 190, 97, 122, 44, 37, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 96, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4647916684332013, y=-0.8807542712398023, z=0.08636640982704923, w=-0.027954640071228654)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=-0.0077777777777777776, z=-0.07111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.16, z=0.22)>	COMP<187>
[1740780430.6252108]	Q_Header<(2621443, 59034, 257, 173, 250, 8, 58, 16, 28)>	Q_Data<(0, 0, 0, 59, 0, 57, 85, 76, 0, 0, 0, 0, 0, 0, 0, 0, 26, 90, 210, 253, 157, 146, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 138, 155, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4647916684332013, y=-0.8807542712398023, z=0.08636640982704923, w=-0.027954640071228654)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=-0.0077777777777777776, z=-0.07111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.16, z=0.22)>	COMP<187>
[1740780430.6353457]	Q_Header<(2621443, 59035, 257, 173, 250, 8, 58, 17, 29)>	Q_Data<(0, 0, 0, 56, 13, 64, 76, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 228, 253, 206, 118, 45, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 179, 177, 68, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4647916684332013, y=-0.8807542712398023, z=0.08636640982704923, w=-0.027954640071228654)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=-0.0077777777777777776, z=-0.07111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.16, z=0.22)>	COMP<187>
[1740780430.6470196]	Q_Header<(2621443, 59036, 257, 173, 250, 8, 58, 18, 33)>	Q_Data<(0, 0, 0, 62, 83, 71, 36, 73, 0, 0, 0, 0, 0, 0, 0, 0, 20, 73, 181, 245, 188, 62, 35, 29, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 137, 209, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46564571477573896, y=-0.8802651066320235, z=0.08673254170878557, w=-0.028015648588552128)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.0, z=-0.06888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.22, z=0.13)>	COMP<187>
[1740780430.6552944]	Q_Header<(2621443, 59037, 257, 173, 250, 8, 58, 19, 36)>	Q_Data<(0, 0, 67, 60, 81, 68, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 39, 47, 119, 135, 146, 113, 46, 18, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 134, 196, 149, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46564571477573896, y=-0.8802651066320235, z=0.08673254170878557, w=-0.028015648588552128)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.0, z=-0.06888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.22, z=0.13)>	COMP<187>
[1740780430.6652632]	Q_Header<(2621443, 59038, 257, 173, 250, 8, 58, 20, 34)>	Q_Data<(0, 0, 0, 16, 81, 69, 83, 0, 3, 0, 0, 0, 0, 71, 0, 0, 58, 27, 129, 169, 102, 124, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 88, 121, 76, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46564571477573896, y=-0.8802651066320235, z=0.08673254170878557, w=-0.028015648588552128)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.0, z=-0.06888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.22, z=0.13)>	COMP<187>
[1740780430.6756241]	Q_Header<(2621443, 59039, 257, 173, 250, 8, 58, 21, 38)>	Q_Data<(0, 0, 0, 75, 67, 77, 83, 0, 0, 0, 0, 0, 38, 91, 10, 0, 67, 0, 107, 156, 77, 97, 37, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 56, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46649267761279983, y=-0.8797625873493258, z=0.08721942121008648, w=-0.028198301328943284)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.0011111111111111111, z=-0.06555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.18, z=0.2)>	COMP<187>
[1740780430.6851711]	Q_Header<(2621443, 59040, 257, 173, 250, 8, 58, 22, 24)>	Q_Data<(0, 0, 0, 79, 81, 66, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 11, 54, 99, 65, 55, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46649267761279983, y=-0.8797625873493258, z=0.08721942121008648, w=-0.028198301328943284)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.0011111111111111111, z=-0.06555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.18, z=0.2)>	COMP<187>
[1740780430.6952908]	Q_Header<(2621443, 59041, 257, 173, 250, 8, 58, 23, 38)>	Q_Data<(0, 0, 0, 79, 62, 84, 86, 0, 34, 0, 0, 0, 98, 0, 0, 0, 44, 34, 27, 43, 43, 28, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46649267761279983, y=-0.8797625873493258, z=0.08721942121008648, w=-0.028198301328943284)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.0011111111111111111, z=-0.06555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.18, z=0.2)>	COMP<187>
[1740780430.705337]	Q_Header<(2621443, 59042, 257, 173, 250, 8, 58, 24, 42)>	Q_Data<(0, 0, 0, 44, 59, 78, 76, 0, 0, 0, 29, 0, 122, 106, 0, 0, 117, 43, 62, 44, 9, 13, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46649267761279983, y=-0.8797625873493258, z=0.08721942121008648, w=-0.028198301328943284)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.0011111111111111111, z=-0.06555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.18, z=0.2)>	COMP<187>
[1740780430.7153964]	Q_Header<(2621443, 59043, 257, 173, 250, 8, 58, 25, 45)>	Q_Data<(0, 0, 0, 0, 22, 84, 60, 90, 0, 0, 51, 0, 113, 122, 15, 95, 173, 57, 76, 45, 40, 16, 0, 3, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 108, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 179, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46753221596196354, y=-0.8791558797279533, z=0.08776910268319889, w=-0.02819841824731425)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.012222222222222223, z=-0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.12, z=0.1)>	COMP<191>
[1740780430.7253501]	Q_Header<(2621443, 59044, 257, 173, 250, 8, 58, 26, 57)>	Q_Data<(0, 0, 72, 0, 0, 84, 68, 89, 80, 72, 69, 58, 15, 109, 0, 108, 192, 51, 74, 37, 51, 17, 0, 0, 0, 14, 0, 0, 0, 15, 23, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 226, 115, 0, 39, 0, 0, 0, 101, 107, 37, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46753221596196354, y=-0.8791558797279533, z=0.08776910268319889, w=-0.02819841824731425)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.012222222222222223, z=-0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.12, z=0.1)>	COMP<191>
[1740780430.7355814]	Q_Header<(2621443, 59045, 257, 173, 250, 8, 58, 27, 62)>	Q_Data<(0, 0, 30, 0, 0, 76, 79, 79, 76, 91, 0, 111, 0, 0, 0, 58, 170, 88, 129, 94, 42, 0, 0, 0, 0, 35, 27, 54, 0, 0, 41, 29, 9, 11, 0, 22, 0, 0, 0, 33, 11, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 253, 206, 0, 87, 108, 25, 7, 253, 253, 200, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46753221596196354, y=-0.8791558797279533, z=0.08776910268319889, w=-0.02819841824731425)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.012222222222222223, z=-0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.12, z=0.1)>	COMP<191>
